movie_id,movie_name,year,rating,votes,genre
tt0098040,Otto - Der Außerfriesische,1989,5.7,2636.0,romance
tt0098048,Gor II,1988,2.3,1921.0,action
tt0098048,Gor II,1988,2.3,1921.0,fantasy
tt0098048,Gor II,1988,2.3,1921.0,scifi
tt0098051,The Package,1989,6.4,10394.0,action
tt0098051,The Package,1989,6.4,10394.0,crime
tt0098051,The Package,1989,6.4,10394.0,thriller
tt0098052,Paganini,1989,5.1,1069.0,biography
tt0098055,Palombella rossa,1989,7.1,2645.0,sports
tt0098061,Paperhouse,1988,6.6,6049.0,fantasy
tt0098068,Parents,1989,6.1,7960.0,horror
tt0098068,Parents,1989,6.1,7960.0,mystery
tt0098073,Penn & Teller Get Killed,1989,5.7,1949.0,adventure
tt0098073,Penn & Teller Get Killed,1989,5.7,1949.0,crime
tt0098073,Penn & Teller Get Killed,1989,5.7,1949.0,thriller
tt0098084,Pet Sematary,1989,6.5,107336.0,fantasy
tt0098084,Pet Sematary,1989,6.5,107336.0,horror
tt0098084,Pet Sematary,1989,6.5,107336.0,thriller
tt0098089,Phantom of the Mall: Eric's Revenge,1989,5.2,1727.0,horror
tt0098089,Phantom of the Mall: Eric's Revenge,1989,5.2,1727.0,romance
tt0098090,The Phantom of the Opera,1989,5.4,4252.0,horror
tt0098090,The Phantom of the Opera,1989,5.4,4252.0,romance
tt0098093,Physical Evidence,1989,5.1,1948.0,crime
tt0098093,Physical Evidence,1989,5.1,1948.0,mystery
tt0098093,Physical Evidence,1989,5.1,1948.0,romance
tt0098093,Physical Evidence,1989,5.1,1948.0,thriller
tt0098097,Pink Cadillac,1989,5.3,11853.0,action
tt0098097,Pink Cadillac,1989,5.3,11853.0,crime
tt0098105,Police Academy 6: City Under Siege,1989,4.4,31839.0,crime
tt0098112,Powwow Highway,1988,7.2,1791.0,adventure
tt0098115,Prancer,1989,6.4,5887.0,family
tt0098115,Prancer,1989,6.4,5887.0,fantasy
tt0098136,Prom Night III: The Last Kiss,1990,4.6,2358.0,horror
tt0098141,The Punisher,1989,5.6,24356.0,action
tt0098141,The Punisher,1989,5.6,24356.0,crime
tt0098141,The Punisher,1989,5.6,24356.0,thriller
tt0098147,A Terra-Cotta Warrior,1989,6.8,1025.0,adventure
tt0098147,A Terra-Cotta Warrior,1989,6.8,1025.0,fantasy
tt0098147,A Terra-Cotta Warrior,1989,6.8,1025.0,history
tt0098147,A Terra-Cotta Warrior,1989,6.8,1025.0,romance
tt0098156,R.O.T.O.R.,1987,2.7,3551.0,action
tt0098156,R.O.T.O.R.,1987,2.7,3551.0,scifi
tt0098156,R.O.T.O.R.,1987,2.7,3551.0,thriller
tt0098157,Rabid Grannies,1988,4.8,1832.0,horror
tt0098160,The Rachel Papers,1989,6.0,2074.0,romance
tt0098165,The Rainbow,1989,6.2,1555.0,action
tt0098165,The Rainbow,1989,6.2,1555.0,romance
tt0098168,Ram Lakhan,1989,6.8,2771.0,action
tt0098168,Ram Lakhan,1989,6.8,2771.0,romance
tt0098175,Recollections of the Yellow House,1989,7.4,1351.0,adventure
tt0098180,Red Scorpion,1988,5.1,9251.0,action
tt0098180,Red Scorpion,1988,5.1,9251.0,adventure
tt0098184,Relentless,1989,5.9,1676.0,crime
tt0098184,Relentless,1989,5.9,1676.0,thriller
tt0098188,Renegades,1989,5.4,3730.0,action
tt0098188,Renegades,1989,5.4,3730.0,crime
tt0098188,Renegades,1989,5.4,3730.0,thriller
tt0098189,The Journey to Melonia,1989,7.3,1389.0,adventure
tt0098189,The Journey to Melonia,1989,7.3,1389.0,animation
tt0098189,The Journey to Melonia,1989,7.3,1389.0,family
tt0098189,The Journey to Melonia,1989,7.3,1389.0,fantasy
tt0098193,The Return of Swamp Thing,1989,4.6,5833.0,action
tt0098193,The Return of Swamp Thing,1989,4.6,5833.0,adventure
tt0098193,The Return of Swamp Thing,1989,4.6,5833.0,horror
tt0098193,The Return of Swamp Thing,1989,4.6,5833.0,scifi
tt0098194,The Return of the Musketeers,1989,5.9,3700.0,action
tt0098194,The Return of the Musketeers,1989,5.9,3700.0,adventure
tt0098194,The Return of the Musketeers,1989,5.9,3700.0,romance
tt0098205,River of Death,1989,4.4,1363.0,action
tt0098205,River of Death,1989,4.4,1363.0,adventure
tt0098206,Road House,1989,6.6,77537.0,action
tt0098206,Road House,1989,6.6,77537.0,thriller
tt0098214,Red Dawn,1989,8.0,1883.0,thriller
tt0098219,Romero,1989,7.1,2362.0,biography
tt0098219,Romero,1989,7.1,2362.0,crime
tt0098219,Romero,1989,7.1,2362.0,history
tt0098219,Romero,1989,7.1,2362.0,thriller
tt0098219,Romero,1989,7.1,2362.0,war
tt0098220,"Mama, There's a Man in Your Bed",1989,6.9,1746.0,romance
tt0098238,The French Revolution,1989,7.6,1652.0,history
tt0098238,The French Revolution,1989,7.6,1652.0,thriller
tt0098238,The French Revolution,1989,7.6,1652.0,war
tt0098251,Blood and Sand,1989,4.5,1131.0,romance
tt0098252,Blood,1989,7.4,1055.0,mystery
tt0098253,Santa Sangre,1989,7.5,21930.0,horror
tt0098253,Santa Sangre,1989,7.5,21930.0,thriller
tt0098257,Savage Beach,1989,4.4,1620.0,action
tt0098257,Savage Beach,1989,4.4,1620.0,adventure
tt0098258,Say Anything,1989,7.3,92248.0,romance
tt0098260,Scandal,1989,6.4,5295.0,history
tt0098273,Sea of Love,1989,6.8,41714.0,crime
tt0098273,Sea of Love,1989,6.8,41714.0,mystery
tt0098273,Sea of Love,1989,6.8,41714.0,romance
tt0098273,Sea of Love,1989,6.8,41714.0,thriller
tt0098276,Second Sight,1989,4.3,1407.0,mystery
tt0098276,Second Sight,1989,4.3,1407.0,scifi
tt0098282,"See No Evil, Hear No Evil",1989,6.8,55681.0,crime
tt0098300,Shag,1988,6.3,4454.0,romance
tt0098319,Shirley Valentine,1989,7.2,8401.0,romance
tt0098320,Shocker,1989,5.5,16822.0,horror
tt0098320,Shocker,1989,5.5,16822.0,thriller
tt0098321,Terminator II,1989,4.3,1702.0,action
tt0098321,Terminator II,1989,4.3,1702.0,adventure
tt0098321,Terminator II,1989,4.3,1702.0,fantasy
tt0098321,Terminator II,1989,4.3,1702.0,horror
tt0098321,Terminator II,1989,4.3,1702.0,scifi
tt0098321,Terminator II,1989,4.3,1702.0,thriller
tt0098328,The Siege of Firebase Gloria,1988,6.8,3106.0,action
tt0098328,The Siege of Firebase Gloria,1988,6.8,3106.0,war
tt0098333,Sinbad of the Seven Seas,1989,4.2,1736.0,adventure
tt0098333,Sinbad of the Seven Seas,1989,4.2,1736.0,fantasy
tt0098343,Skin Deep,1989,6.1,4788.0,romance
tt0098350,Slipstream,1989,4.7,2827.0,adventure
tt0098350,Slipstream,1989,4.7,2827.0,scifi
tt0098354,Society,1989,6.5,19950.0,horror
tt0098356,Some Girls,1988,5.7,3589.0,fantasy
tt0098356,Some Girls,1988,5.7,3589.0,romance
tt0098360,Violent Cop,1989,7.1,12217.0,action
tt0098360,Violent Cop,1989,7.1,12217.0,crime
tt0098360,Violent Cop,1989,7.1,12217.0,thriller
tt0098368,Speaking Parts,1989,6.6,1465.0,romance
tt0098369,Speed Zone,1989,4.4,3532.0,action
tt0098369,Speed Zone,1989,4.4,3532.0,sports
tt0098375,Spontaneous Combustion,1989,4.8,2770.0,horror
tt0098375,Spontaneous Combustion,1989,4.8,2770.0,scifi
tt0098375,Spontaneous Combustion,1989,4.8,2770.0,thriller
tt0098382,Star Trek V: The Final Frontier,1989,5.5,61394.0,action
tt0098382,Star Trek V: The Final Frontier,1989,5.5,61394.0,adventure
tt0098382,Star Trek V: The Final Frontier,1989,5.5,61394.0,fantasy
tt0098382,Star Trek V: The Final Frontier,1989,5.5,61394.0,scifi
tt0098382,Star Trek V: The Final Frontier,1989,5.5,61394.0,thriller
tt0098384,Steel Magnolias,1989,7.3,57938.0,romance
tt0098385,Stepfather II: Make Room for Daddy,1989,5.6,4393.0,horror
tt0098385,Stepfather II: Make Room for Daddy,1989,5.6,4393.0,thriller
tt0098407,Twisted Obsession,1989,5.3,1318.0,mystery
tt0098407,Twisted Obsession,1989,5.3,1318.0,romance
tt0098412,Sundown: The Vampire in Retreat,1989,6.1,3153.0,horror
tt0098415,Survival Quest,1988,6.0,1122.0,adventure
tt0098415,Survival Quest,1988,6.0,1122.0,thriller
tt0098436,The Tall Guy,1989,6.2,4803.0,romance
tt0098437,The Winter War,1989,7.6,8387.0,history
tt0098437,The Winter War,1989,7.6,8387.0,war
tt0098439,Tango & Cash,1989,6.4,108062.0,action
tt0098439,Tango & Cash,1989,6.4,108062.0,crime
tt0098439,Tango & Cash,1989,6.4,108062.0,thriller
tt0098453,Teen Witch,1989,6.0,9595.0,fantasy
tt0098453,Teen Witch,1989,6.0,9595.0,romance
tt0098454,Ten Little Indians,1989,4.7,1358.0,crime
tt0098454,Ten Little Indians,1989,4.7,1358.0,mystery
tt0098454,Ten Little Indians,1989,4.7,1358.0,thriller
tt0098471,Three Fugitives,1989,6.2,12219.0,action
tt0098486,The Death King,1990,6.4,2652.0,horror
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,4.3,4875.0,action
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,4.3,4875.0,fantasy
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,4.3,4875.0,horror
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,4.3,4875.0,scifi
tt0098503,The Toxic Avenger Part II,1989,5.0,6814.0,action
tt0098503,The Toxic Avenger Part II,1989,5.0,6814.0,horror
tt0098503,The Toxic Avenger Part II,1989,5.0,6814.0,scifi
tt0098513,Triumph of the Spirit,1989,6.8,2609.0,biography
tt0098513,Triumph of the Spirit,1989,6.8,2609.0,history
tt0098513,Triumph of the Spirit,1989,6.8,2609.0,sports
tt0098513,Triumph of the Spirit,1989,6.8,2609.0,war
tt0098519,Troop Beverly Hills,1989,5.8,10701.0,adventure
tt0098520,Too Beautiful for You,1989,6.7,2876.0,crime
tt0098520,Too Beautiful for You,1989,6.7,2876.0,romance
tt0098524,True Believer,1989,6.7,5078.0,crime
tt0098532,The Match Factory Girl,1990,7.5,10134.0,crime
tt0098536,Turner & Hooch,1989,6.2,72687.0,crime
tt0098536,Turner & Hooch,1989,6.2,72687.0,thriller
tt0098544,Codename Coq Rouge,1989,5.7,1190.0,thriller
tt0098546,UHF,1989,6.9,29642.0,scifi
tt0098573,Don't Let Them Shoot the Kite,1989,8.3,6862.0,crime
tt0098575,Valmont,1989,7.0,13794.0,romance
tt0098577,Vampire's Kiss,1988,6.1,18690.0,crime
tt0098577,Vampire's Kiss,1988,6.1,18690.0,fantasy
tt0098577,Vampire's Kiss,1988,6.1,18690.0,horror
tt0098596,Life and Nothing But,1989,7.5,2014.0,war
tt0098598,Willy the Sparrow,1989,7.4,1206.0,adventure
tt0098598,Willy the Sparrow,1989,7.4,1206.0,animation
tt0098598,Willy the Sparrow,1989,7.4,1206.0,family
tt0098598,Willy the Sparrow,1989,7.4,1206.0,fantasy
tt0098621,The War of the Roses,1989,6.8,54698.0,romance
tt0098622,Warlock,1989,6.2,17663.0,action
tt0098622,Warlock,1989,6.2,17663.0,fantasy
tt0098622,Warlock,1989,6.2,17663.0,horror
tt0098622,Warlock,1989,6.2,17663.0,thriller
tt0098625,We're No Angels,1989,6.1,23790.0,crime
tt0098627,Weekend at Bernie's,1989,6.4,58657.0,adventure
tt0098627,Weekend at Bernie's,1989,6.4,58657.0,crime
tt0098635,When Harry Met Sally...,1989,7.7,226318.0,romance
tt0098645,Who's Harry Crumb?,1989,5.9,16922.0,mystery
tt0098649,Wicked Stepmother,1989,3.9,2243.0,fantasy
tt0098662,Witchtrap,1989,4.6,1120.0,action
tt0098662,Witchtrap,1989,4.6,1120.0,horror
tt0098662,Witchtrap,1989,4.6,1120.0,thriller
tt0098663,The Wizard,1989,6.0,15786.0,adventure
tt0098663,The Wizard,1989,6.0,15786.0,family
tt0098663,The Wizard,1989,6.0,15786.0,romance
tt0098663,The Wizard,1989,6.0,15786.0,sports
tt0098678,Worth Winning,1989,5.7,1828.0,romance
tt0098691,A Better Tomorrow III: Love and Death in Saigon,1989,5.9,3442.0,action
tt0098691,A Better Tomorrow III: Love and Death in Saigon,1989,5.9,3442.0,crime
